id,ra,dec,transient_label,transient_mag,transient_filter,host_label_1,host_label_2,host_offset_1,host_offset_2,host_redshift_1,u1,g1,r1,i1,z1,host_redshift_2,u2,g2,r2,i2,z2
2172,158.4015,0.20033,SN,18.7,,GALAXY,STAR,0.014438530445323,0.252301577624552,0.106138,20.98959,19.81379,19.2464,19.04363,19.2733,0,25.40656,22.40145,21.46786,21.27413,20.62888
2147,168.48358,12.30217,SN,17.0,,STAR,GALAXY,0.0789483193457442,0.125458286469444,0,21.29261,20.523,20.43281,21.23417,21.0686,0.023413,15.39077,13.85725,13.21824,12.9214,12.69097
2120,135.18013,17.621,SN,17.5,,GALAXY,GALAXY,0.0519440015989678,0.0612540271293591,0.075305,17.25387,16.14833,15.87521,15.64567,16.28762,0.520435,21.43728,21.04099,20.7462,21.38657,20.821
2093,55.98867,39.29428,SN,17.2,,STAR,GALAXY,0.0837987248887744,0.0897502379169294,0,19.07482,18.42469,24.80204,24.36181,22.82691,0.023644,16.20527,14.00372,13.03671,12.53215,12.19919
2039,137.38825,50.28092,SN,16.1,,GALAXY,GALAXY,0.0135201463714666,0.068043779070377,0.076541,18.26952,16.86094,15.84192,15.97855,15.79562,0.037445,17.52754,15.72063,14.91694,14.34575,13.95398
2066,55.17937,-6.41642,SN,17.5,,GALAXY,STAR,0.077544813726365,0.135713790386609,0.018452,15.56536,14.13788,13.49382,13.15372,12.93924,0,23.30443,22.27009,22.4276,23.12212,21.98636
2012,199.33354,20.63606,SN,16.5,,STAR,GALAXY,0.0901084019386687,0.134635814090966,0,22.24207,21.84994,22.56743,24.3618,22.8269,0.020291,15.83105,14.38714,13.61127,13.23176,12.90662
1958,176.21237,-1.60511,SN,17.6,,GALAXY,STAR,0.011777266397332,0.0439903667649962,-9999,23.76142,22.68886,23.08621,22.83061,22.82689,0,22.03842,21.69152,22.11403,23.69173,22.82689
1857,263.12083,56.06778,SN,20.4,,GALAXY,GALAXY,0.129389608898997,0.323809974640056,0.362862,22.65945,21.79311,20.90838,20.75032,20.62152,0.337459,21.93112,20.92748,19.60476,19.08277,18.70586
1877,184.84587,5.82792,SN,18.9,,STAR,STAR,0.007023345427867,0.117317706482414,0,21.88587,19.18768,20.47969,19.93754,22.20031,0,24.63466,21.99962,24.80203,24.3618,22.82691
1845,140.907,29.87389,SN,23.8,,GALAXY,STAR,0.0789734729067335,0.12592922966107,0.580916,21.651,21.59637,20.74349,20.05449,19.76488,0,25.07263,22.52407,21.33707,19.91613,19.28202
1846,210.49062,4.72844,SN,24.5,,STAR,STAR,0.043439634611528,0.106087531490038,0,24.81775,23.05568,22.64666,22.98622,21.90288,0,23.48819,22.61931,21.9924,21.463,22.0575
1842,121.74079,8.00536,SN,18.8,,STAR,GALAXY,0.0783319748986007,0.095372580932097,0,23.13798,24.77759,21.75292,23.37491,21.60391,-9999,17.642,16.46174,16.52612,16.31368,23.3428
1843,344.60558,26.64072,SN,16.5,,GALAXY,STAR,0.0152117524180724,0.0380297638718985,-9999,23.56698,22.77116,23.78786,20.87868,22.8269,0,22.38691,22.70209,24.80203,24.3618,22.82689
1833,138.72979,46.90056,SN,16.6,,STAR,STAR,0.106719551213669,0.142091702712451,0,23.16449,25.11437,21.04559,24.3618,22.82689,0,21.50416,21.32132,21.71277,24.3618,22.8269
1832,7.30037,33.10819,SN,17.7,,GALAXY,STAR,0.00261680189074999,0.0279259344600222,0.465432,24.19689,22.60655,22.54194,23.59701,21.85746,0,22.70008,23.5321,23.37321,23.56836,23.32659
1827,179.44062,32.29697,SN,16.8,,GALAXY,STAR,0.0954801074861873,0.105180867564711,0.286661,20.0044,19.60546,19.45162,19.5858,19.52063,0,20.88152,19.88478,20.01095,19.91317,20.25964
1823,101.96667,84.16728,SN,16.5,,GALAXY,STAR,0.0472874957346181,0.067493108254012,0.128613,21.93262,21.00907,21.05457,21.11884,21.43034,0,21.38083,20.93326,21.39114,21.30736,20.86999
1826,349.855,5.90586,SN,16.2,,GALAXY,GALAXY,0.0209391480339164,0.13933699594301,0.029016,16.03979,14.66254,14.10728,13.74859,13.46433,0.039824,24.65149,14.72544,14.19139,14.08377,13.59207
1821,125.31337,1.15703,SN,19.4,,GALAXY,GALAXY,0.0849177707651422,0.181136862256982,0.053496,18.582,16.86958,16.13004,15.77896,15.54481,0.627533,23.01136,22.22809,21.03362,20.00821,19.29448
1824,175.24383,11.46553,SN,14.9,,STAR,STAR,0.240437758883739,0.292648946328894,0,20.0254,19.85855,19.43075,19.71907,19.63015,0,21.44075,20.37485,20.66418,20.29385,20.86251
1818,315.99154,-9.69217,SN,20.5,,GALAXY,GALAXY,0.0995689526550017,0.170534501961957,0.696088,23.877,22.46255,21.75805,21.02199,20.24531,0.177955,19.65535,18.53686,17.8098,17.35479,17.18646
1814,8.87425,-2.65761,SN,18.3,,STAR,GALAXY,0.0687213753422918,0.0913650477724409,0,22.39671,22.5072,22.20749,23.27633,22.82689,0.023013,16.86147,15.60499,14.90637,14.56054,14.19991
1815,10.78487,-0.38822,SN,20.2,,GALAXY,STAR,0.121676178381902,0.2205479467314,0.422585,23.57694,23.30144,21.93683,22.10154,21.32183,0,20.65837,19.66174,19.31257,19.16245,19.12923
1813,337.11092,17.14756,SN,17.5,,GALAXY,GALAXY,0.0399033453973832,0.0444013193374134,0.023579,15.02946,13.82415,13.22439,12.89651,12.66846,-9999,24.63468,25.11439,24.80204,22.12099,22.02904
1807,37.04292,-1.18433,SN,23.2,,GALAXY,GALAXY,0.0133649385561405,0.260570309656511,0.506238,24.27722,22.90286,22.09548,21.64998,21.30269,0.588058,23.60234,24.84671,22.08896,21.84592,20.9098
1808,37.58771,1.06347,SN,22.5,,GALAXY,STAR,0.0132404131194007,0.158017607219105,0.442991,23.91017,23.16365,21.25474,20.56774,20.09441,0,24.22161,21.92931,21.69605,21.60139,21.95358
1810,64.27992,5.76475,SN,22.8,,GALAXY,GALAXY,0.0353982802848958,0.413431166139064,0.728623,23.38358,23.64854,22.63324,21.78365,21.51721,0.40813,25.4099,23.86313,22.18132,21.4631,21.14863
1811,320.06525,-4.87792,SN,18.0,,GALAXY,STAR,0.0871116271026079,0.222354661099928,0.002242,15.71893,13.79515,12.8823,12.42624,12.11765,0,22.19974,23.4732,23.35954,22.99777,22.49986
1806,36.89388,1.19706,SN,22.6,,STAR,STAR,0.00769160226683342,0.272822305165213,0,23.67025,25.25917,23.7976,22.45057,23.56264,0,22.91884,22.01204,21.55948,21.44963,21.20381
1804,32.88346,-4.23225,SN,22.7,,GALAXY,GALAXY,0.0595734424639557,0.380791410786039,0.527017,26.10969,23.62347,21.95356,21.16512,20.25388,-9999,22.23488,21.99362,22.19967,21.53344,20.61461
1805,32.77879,-4.37739,SN,23.7,,GALAXY,STAR,0.0416778948069503,0.0940886409348421,0.374133,22.83314,22.33196,21.20135,20.87687,20.31606,0,22.90247,24.02957,23.25017,22.19601,23.04363
1803,32.60729,-5.42603,SN,23.6,,GALAXY,GALAXY,0.0492598636385978,0.144807609688557,0.322626,24.37965,22.49032,22.19884,21.21177,21.51352,0.529461,24.28768,23.23673,22.22084,21.99423,21.92045
1802,32.47508,-5.47161,SN,23.3,,GALAXY,GALAXY,0.00725646609594388,0.161910658214183,0.567752,23.81289,22.89969,22.14984,21.63867,20.89841,0.14137,25.83612,23.2714,22.10168,21.56104,22.54869
1800,352.67233,0.31186,SN,23.1,,GALAXY,GALAXY,0.0108333454425988,0.273237679184403,0.407831,24.45193,22.77703,21.84382,21.58187,21.47672,0.336132,23.39117,23.10414,22.06721,21.74274,21.53403
1798,34.612,5.65056,SN,17.3,,STAR,STAR,0.0862688137208035,0.107758663750977,0,24.63466,21.73586,22.0393,22.24387,22.8269,0,24.7138,22.31815,22.25053,22.19394,22.2282
1799,351.39971,-0.37611,SN,22.7,,STAR,GALAXY,0.100421890009973,0.114206033736011,0,20.4901,18.52832,17.70015,17.34758,17.10619,0.437819,22.657,22.11231,20.94921,20.51379,20.03608
1796,134.1805,52.10369,SN,17.5,,GALAXY,STAR,0.0110964033514568,0.0778230666337355,-9999,25.50672,15.674,15.75491,15.31673,23.605,0,22.07578,24.13093,22.32433,23.67527,20.63392
1795,113.83242,19.04542,SN,17.8,,STAR,GALAXY,0.0638507906000096,0.0927786803260777,0,22.15945,22.1891,24.80203,24.36181,22.40469,-9999,21.04622,21.11709,22.20234,24.36185,22.82696
1791,32.08742,1.18356,SN,18.5,,STAR,STAR,0.127936474995096,0.13266876999256,0,22.58766,24.82527,24.80202,24.3618,22.82689,0,22.4749,23.03217,22.88501,22.30506,21.43506
1788,346.27442,-3.20028,SN,17.9,,STAR,STAR,0.0325235009290489,0.0356008582133104,0,25.65661,22.90341,22.73792,22.24684,22.5626,0,22.47348,23.07197,22.36348,22.31872,21.69231
1786,25.52404,7.66617,SN,18.0,,GALAXY,STAR,0.099171225961233,0.22872133107344,0.050215,16.99313,14.94514,13.9738,13.52743,13.29791,0,24.32328,23.98502,22.39416,21.91238,22.11761
1781,1.55754,8.88819,SN,17.8,,STAR,GALAXY,0.102094290618528,0.112442526636236,0,21.83722,21.67051,21.16835,21.8827,22.1308,0.028371,16.55645,14.81223,13.97242,13.53046,13.17665
1779,186.30071,54.50797,SN,16.0,,STAR,GALAXY,0.0997225165517898,0.110977015169641,0,22.53474,22.1433,21.65841,21.61364,21.79414,0.02298,14.28784,13.46362,13.08008,12.88931,12.67274
1780,243.55092,6.15017,SN,17.2,,STAR,STAR,0.00141114756401384,0.121690097601569,0,24.10408,25.11441,24.80208,22.79641,21.55931,0,24.55192,21.86033,24.80202,24.3618,22.76293
1776,178.41562,47.86289,SN,14.3,,STAR,STAR,0.0336864028051017,0.0700566849611844,0,20.58428,20.60884,21.71,24.3618,22.82691,0,19.30718,18.96058,19.13341,19.39822,19.59493
1775,0.77717,-1.91161,SN,17.8,,STAR,GALAXY,0.0607906821761313,0.153645304764207,0,21.52778,20.50374,20.1683,20.04133,19.86557,-9999,22.17128,21.6844,21.90153,24.28524,22.8269
1770,356.85458,28.38772,SN,17.4,,GALAXY,GALAXY,0.147646513238875,0.163756657690656,-9999,17.99213,24.64832,24.04543,23.38811,22.64268,-9999,19.53537,17.32046,17.55582,18.39157,23.63113
1771,21.19229,9.50858,SN,14.5,,STAR,GALAXY,0.0999521938632211,0.479196801024961,0,25.42188,23.78976,21.48453,20.15863,19.56775,0.507131,28.54402,20.19645,18.13966,16.76097,17.94306
1769,183.92517,61.89017,SN,16.1,,GALAXY,STAR,0.1453706064542,0.212162221893999,0.02144,15.6575,14.70953,14.27148,14.0509,13.81136,0,24.6689,23.89472,23.86794,24.094,22.2004
1766,245.88433,39.12475,SN,17.8,,STAR,STAR,0.098033512185085,0.158988425930301,0,22.39842,23.03818,24.80202,24.3618,22.8269,0,23.36656,22.11467,23.3191,24.3618,22.8269
1767,255.26517,33.47917,SN,17.5,,STAR,STAR,0.0655504290036721,0.131005542081665,0,24.66379,23.12092,22.34451,22.43732,22.20235,0,24.23857,23.09364,22.93773,22.60339,22.3617
1765,209.65987,37.43678,SN,17.0,,GALAXY,GALAXY,0.0206068702403292,0.131861735349152,0.229995,20.81325,20.24758,19.92839,20.28156,21.21912,0.089288,20.96635,19.68896,19.33335,19.26118,19.51853
1764,245.33892,40.80269,SN,19.3,,STAR,STAR,0.0165601496414976,0.0394447430142343,0,23.68847,22.74953,22.59899,22.70057,22.95599,0,25.30101,24.2332,23.9989,22.46049,23.23053
1760,183.24625,7.29806,SN,16.0,,GALAXY,STAR,0.191336615298978,0.192018871893472,0.018457,17.53628,16.35382,15.85787,15.6374,15.49328,0,22.71406,22.87206,21.79285,22.236,22.8269
1763,241.36508,17.83022,SN,18.0,,GALAXY,GALAXY,0.0507868857855135,0.068799523388241,0.97479,19.32014,24.6594,24.0997,24.42679,24.25083,0.045354,19.72055,17.34233,16.50198,16.04807,15.63865
1762,239.35246,41.90056,SN,19.2,,STAR,STAR,0.0894234350991086,0.158839076275342,0,22.17499,21.77472,21.58017,21.54938,21.47374,0,24.85377,24.95931,23.28447,23.73137,22.2278
1755,163.1725,36.66903,SN,17.4,,STAR,GALAXY,0.0298103474722498,0.15451980321271,0,20.25346,19.7682,19.09409,19.41255,19.44617,0.121458,20.2693,20.13552,20.22038,20.28007,20.6472
1758,209.52562,28.42028,SN,17.0,,GALAXY,GALAXY,0.0568424888228557,0.144567520356486,0.324267,17.70532,17.35235,17.51498,17.95796,17.94198,0.025259,16.42401,15.13764,14.61209,14.32809,14.14754
1754,239.93967,18.80361,SN,18.6,,STAR,STAR,0.048746432475979,0.155719009224695,0,21.27894,20.86548,20.87507,20.75134,22.47166,0,21.90264,21.03973,21.14155,21.11561,21.78516
1752,121.28937,66.78756,SN,15.0,,STAR,STAR,0.0231402981481671,0.0708486638685016,0,23.44364,22.07281,22.06024,21.87141,21.54715,0,22.40373,22.2184,21.91358,22.50849,21.89573
1749,240.38396,1.70639,SN,18.0,,STAR,STAR,0.0133911252817579,0.125632511120639,0,20.38444,18.10977,17.42585,17.4128,17.37597,0,24.49928,22.38364,22.82519,22.96252,22.61466
1745,174.97879,-4.37122,SN,19.3,,GALAXY,STAR,0.0655551330531334,0.116805898260091,0.098433,19.12008,17.19257,16.20089,15.73507,15.38084,0,24.82557,25.14897,23.29562,24.44712,22.85458
1741,171.79771,-6.38739,SN,19.4,,GALAXY,GALAXY,0.0105226511084285,0.17702556755058,0.051289,19.45442,18.36976,17.98876,17.75659,17.62577,0.31273,25.9589,20.86682,19.37301,18.76287,18.35777
1734,143.92146,4.53703,SN,18.8,,GALAXY,STAR,0.0127696415927887,0.448918158795512,0.152653,21.71029,20.34115,19.7666,19.49799,19.39967,0,22.158,21.20348,20.65968,20.50543,20.3018
1727,253.24221,2.39736,SN,17.4,,GALAXY,GALAXY,0.0222380263505077,0.156401927740535,-9999,20.67035,19.00867,24.80208,24.36185,17.88596,-9999,18.3613,25.11274,24.80305,24.36113,22.82711
1714,118.285,50.12647,SN,17.9,,STAR,GALAXY,0.0698883997557201,0.209111148892237,0,22.35815,22.20812,23.28265,24.3618,22.8269,-9999,19.54496,17.23064,20.4019,17.10492,27.00122
1865,182.81492,17.89228,SN,17.1,,STAR,STAR,0.0209370028138027,0.085403774910219,0,22.78584,22.98992,22.96288,23.98909,22.82689,0,22.83447,23.45363,23.89224,24.29033,22.82689
1862,153.75758,65.13431,SN,17.8,,STAR,GALAXY,0.0129776514111979,0.106533560530417,0,21.49907,19.0392,18.42532,18.35635,18.34122,0.854099,21.15145,20.97225,20.71406,20.96942,20.57737
1859,145.17308,11.88569,SN,18.6,,STAR,STAR,0.0236354497403825,0.0397854320012009,0,21.33256,20.7893,20.95905,21.85224,22.8269,0,21.63714,21.84678,24.80202,24.3618,22.82689
1860,202.81767,29.37564,SN,19.5,,STAR,STAR,0.0618683666733534,0.0890477095384395,0,24.56055,22.63544,22.65871,21.94029,22.4068,0,23.74104,23.80721,23.04726,22.31823,23.15897
1861,176.95733,56.01669,SN,16.6,,GALAXY,STAR,0.141850833634683,0.198814712757778,0.145574,19.04635,17.81695,17.69557,17.4006,24.04921,0,24.14553,23.252,21.87363,21.6537,21.74439
1747,114.23787,35.24411,SN,15.5,,GALAXY,GALAXY,0.006612960655209,0.0449162084139324,0.012365,18.01325,17.18654,16.83302,16.85583,16.55707,0.022077,18.7248,17.60863,17.44611,17.42868,17.27888
1828,48.21963,4.70956,SN,17.5,,STAR,STAR,0.193123917144246,0.254198393748564,0,25.0583,23.46296,22.79033,21.53472,22.67735,0,23.88318,21.99795,21.88981,23.55356,22.85932
1673,8.56446,0.07394,SN,23.3,,GALAXY,GALAXY,0.0262923698276363,0.343741481684001,0.422043,21.417,21.24026,19.88737,19.42436,19.0028,0.741002,24.62603,23.38087,22.86366,22.01794,22.38248
1693,351.99542,8.78392,SN,16.5,,GALAXY,STAR,0.0766141638688001,0.290566831194921,0.035542,17.05934,15.44653,14.62805,14.20449,13.86921,0,19.6938,17.19419,16.15174,15.75496,15.58258
1666,188.45133,15.18006,SN,14.5,,GALAXY,STAR,0.223109073467913,0.231507101687708,-9999,17.21059,16.77554,16.40062,16.6715,28.44704,0,22.80281,21.85973,22.38338,22.67642,23.275
1667,182.29712,29.27631,SN,18.5,,GALAXY,GALAXY,0.274618562616582,0.411951228188031,0.430179,22.21966,21.6356,20.96586,20.49376,20.83713,0.019016,16.39665,15.48369,15.067,14.85463,14.70346
1663,185.48758,4.46267,SN,16.0,,STAR,STAR,1.52313969202281,1.65786072872099,0,23.75973,25.11438,22.11213,24.3618,22.8269,0,24.47577,24.43173,24.38678,21.29122,22.32439
1660,190.96629,-0.54872,SN,15.7,,GALAXY,STAR,0.0563472520547562,0.0639570541106309,0.707052,21.06698,21.06844,20.83318,21.38696,21.43447,0,21.54719,21.54023,21.32743,22.73758,22.8269
1661,14.41696,43.79322,SN,16.2,,GALAXY,STAR,0.0903131657967003,0.178869677526281,0.007449,15.91754,14.29535,13.42362,12.96738,12.60281,0,23.38616,20.90077,19.28551,18.16456,17.5625
1659,157.33029,26.10533,SN,17.5,,GALAXY,STAR,0.0183302606194715,0.0922813271490111,-9999,21.92855,21.32173,21.37074,22.67876,22.13598,0,22.86566,21.88113,22.09267,21.81578,22.8269
1654,14.18233,-9.91194,SN,17.2,,STAR,STAR,0.0169574325783842,0.0814597025206494,0,23.02838,21.50594,21.6373,22.53014,22.82689,0,22.53362,21.62767,21.95948,23.0714,22.73557
1655,153.40417,-0.936,SN,17.5,,GALAXY,STAR,0.276994081732248,0.486207011605429,0.371905,23.84403,21.93125,20.36569,19.76857,19.24047,0,23.87749,23.4711,23.76206,22.06427,22.12382
1653,129.60254,25.75919,SN,17.8,,STAR,GALAXY,0.0344734540322,0.105412859605521,0,22.60528,21.26662,21.10092,21.11293,20.47571,0.121095,21.53761,20.56462,20.36792,20.30163,20.58656
1658,154.56942,41.44117,SN,14.5,,GALAXY,STAR,0.30882560735881,0.393544307393048,-9999,24.63405,13.5995,12.7853,12.93807,15.47197,0,21.51271,21.15028,21.41262,21.68731,21.4764
1656,51.99517,39.90528,SN,16.8,,STAR,STAR,0.0606010311283309,0.0940265044330296,0,23.77142,23.75774,24.80202,24.3618,22.8269,0,21.80639,21.42378,21.58566,21.94632,21.84056
1651,122.55708,33.95828,SN,16.1,,GALAXY,GALAXY,0.0939577299540129,0.120101372056676,-9999,24.63466,22.21457,20.40482,20.79212,22.8269,0.307894,21.99486,21.35459,20.61633,20.59578,20.42985
1647,353.44542,0.20444,SN,22.7,,GALAXY,GALAXY,0.0213230175397531,0.106153651570666,0.714743,22.99676,23.09536,22.35601,23.68047,21.4487,0.610431,26.49801,23.49202,22.37196,21.40172,20.80218
1646,353.40746,0.20106,SN,23.1,,GALAXY,GALAXY,0.0187323426343592,0.133098839095885,0.450066,22.30904,21.57487,20.63972,20.21015,19.98597,0.557938,22.59369,22.38038,21.87607,21.77524,21.07618
1643,352.45087,0.14083,SN,24.9,,GALAXY,STAR,0.096638622108689,0.256125514485873,0.660013,24.73685,23.8462,22.32836,21.21362,20.51624,0,22.31475,21.5707,21.07436,20.88124,21.06633
1645,352.97096,0.15897,SN,21.1,,GALAXY,GALAXY,0.0172604029825442,0.106702724804655,0.423477,23.12837,22.52963,21.45942,21.09596,20.74896,0.502034,23.537,23.85328,22.48088,22.13132,21.03696
1644,352.64917,0.27778,SN,24.5,,GALAXY,STAR,0.113679400193458,0.258536109345268,0.440929,22.88059,22.62982,21.38194,20.9481,20.21957,0,21.68278,20.41117,19.86383,19.60336,19.58341
1642,352.06208,0.08517,SN,24.7,,GALAXY,STAR,0.035815856799376,0.314951883881108,0.409328,26.00481,22.22295,21.93548,21.71101,20.63198,0,20.28465,17.98396,16.79577,16.27207,15.92753
1640,351.81825,0.063,SN,23.7,,GALAXY,STAR,0.0115983802859877,0.139084105444018,0.281192,24.41884,23.1592,22.29929,22.02371,22.54399,0,24.58466,25.11963,23.20887,21.63825,21.38514
1637,63.69062,6.64286,SN,24.0,,GALAXY,GALAXY,0.185389445651296,0.199456328010317,-9999,24.38488,25.36329,22.58718,24.15542,23.8274,0.410463,24.98358,23.26987,22.01154,21.47336,21.01968
1635,37.64842,1.16203,SN,23.6,,GALAXY,GALAXY,0.255085498888193,0.268852000235008,0.106151,23.83611,22.14448,22.28581,21.88004,22.06853,0.636428,25.31556,23.21564,22.71892,21.64823,21.81479
1636,63.51617,4.29861,SN,23.5,,GALAXY,STAR,0.322629957220271,0.495631606374779,0.197904,23.86385,21.53807,20.04981,19.42633,18.92651,0,23.54765,21.41228,19.71815,18.81106,18.27431
1634,37.52304,0.74794,SN,24.9,,GALAXY,GALAXY,0.0232634934078757,0.502571619170992,0.52423,25.22001,23.16601,21.64318,20.85437,20.16434,0.401906,23.16921,22.84188,21.93846,21.82183,21.6997
1633,37.2245,1.27339,SN,24.3,,GALAXY,GALAXY,0.0272323079641889,0.290602986028236,0.582356,22.93212,23.42983,23.18078,21.90011,22.47897,0.403794,24.03825,24.10459,22.28695,22.13569,21.29742
1630,36.99304,0.66022,SN,22.4,,GALAXY,GALAXY,0.0203435959811668,0.0521587917310875,0.200714,24.92852,22.7653,21.80248,21.33671,21.87027,0.635822,26.03572,24.29764,22.03207,20.7973,20.17804
1631,37.04863,0.72758,SN,24.1,,STAR,STAR,0.158137666789657,0.254814523370681,0,21.61745,18.94853,17.4593,16.57972,16.10215,0,21.56454,18.83374,17.3727,16.5201,16.0734
1628,38.47662,0.54878,SN,23.1,,GALAXY,GALAXY,0.0208959855940819,0.217009725544947,0.366877,23.20471,21.88954,20.2607,19.69891,19.43837,0.728206,22.90824,22.99485,22.66615,22.35105,23.16227
1626,45.82287,0.05183,SN,25.3,,GALAXY,GALAXY,0.12638206078917,0.265950896627373,0.48463,24.0436,23.69248,22.72449,22.80563,22.57251,0.448224,21.87318,21.7623,20.8439,20.55707,20.17827
1627,45.75583,0.21403,SN,25.0,,GALAXY,STAR,0.163492774322167,0.363715769756799,0.41593,21.33149,21.46085,20.69674,20.57573,20.14547,0,22.46199,20.83214,20.4858,20.36811,20.13203
1632,37.09883,0.65267,SN,23.5,,GALAXY,STAR,0.281014279911765,0.33718736118949,0.344596,24.36955,22.66184,21.97983,22.00982,21.30916,0,23.64866,22.18044,20.90772,19.98591,19.55431
1625,45.62671,0.17056,SN,24.8,,GALAXY,GALAXY,0.100068060357345,0.312260348494611,0.57825,22.19938,22.41611,21.40725,20.69985,20.60086,0.666535,23.54025,22.85798,22.6756,21.65034,22.50308
1623,339.3735,-0.19336,SN,23.8,,GALAXY,STAR,0.0253896284557413,0.231470776145663,0.318483,23.94518,23.89285,22.47719,22.96544,21.64894,0,19.17277,17.92535,17.47037,17.28873,17.23572
1617,184.95137,29.62283,SN,14.4,,GALAXY,GALAXY,0.0258559898352935,0.0365002461839225,-9999,24.63466,21.98479,21.88306,24.3618,21.41574,0.577515,24.63468,23.09083,23.8678,24.36181,22.82692
1618,171.57358,46.97575,SN,16.5,,GALAXY,STAR,0.0991214024574191,0.102836741370497,0.012702,15.23358,13.72414,12.95971,12.60078,12.28941,0,23.73479,21.91499,22.18938,20.23561,19.33595
1615,70.93333,-5.31917,SN,17.6,,GALAXY,STAR,0.0186773040504431,0.0897865099423008,0.031155,15.63486,14.13247,13.42365,13.01107,12.70399,0,21.00672,22.23115,24.80202,24.3618,22.8269
1613,41.77867,-2.96219,SN,20.4,,GALAXY,GALAXY,0.157561231056785,0.19365502535496,0.481719,19.87191,18.30221,17.81073,20.25396,19.2091,0.672402,17.78052,17.62762,17.67976,17.11492,15.84675
1614,38.18083,22.45222,SN,18.5,,STAR,GALAXY,0.0884505144036552,0.0904042955863678,0,24.62308,24.77401,22.92853,22.60375,22.60805,0.458904,24.28608,24.69324,23.36863,22.45316,22.47508
1612,19.84458,-3.6055,SN,19.0,,GALAXY,STAR,0.00626294218255501,0.0880530033454801,0.034012,16.86832,15.51835,14.94405,14.61381,14.37855,0,22.47687,21.95915,21.6035,21.1217,21.24365
1609,18.87375,-4.51339,SN,19.0,,GALAXY,STAR,0.241998581989773,0.303333477461435,0.35957,24.28306,23.68925,22.59873,22.16502,21.36987,0,22.61876,21.41786,21.07659,20.89455,21.14958
1610,40.055,4.91481,SN,19.6,,STAR,GALAXY,0.0902214010221655,0.116445350541799,0,24.77755,24.45841,23.89873,24.26045,21.47561,0.107163,22.28497,20.9622,20.45041,20.16566,19.78529
1605,20.73908,33.46611,SN,18.1,,GALAXY,STAR,0.332808891159413,0.338431658868399,0.657882,24.82134,23.8939,23.26383,22.11045,22.85379,0,22.52082,22.20128,21.89202,20.57411,20.68609
1603,137.38612,33.12136,SN,17.5,,STAR,GALAXY,0.0570838853938468,0.101271120309764,0,22.08994,23.10387,24.80203,24.3618,22.8269,0.107229,21.56437,20.50876,20.30183,20.11032,20.42414
1601,14.6925,12.74583,SN,17.5,,STAR,STAR,0.0588999157819451,0.0913635255399842,0,24.64736,22.44886,22.16937,22.12488,21.72188,0,22.96602,22.71043,23.02539,22.682,22.81371
1597,25.93938,4.22386,SN,16.2,,GALAXY,STAR,0.100847859551514,0.10126002019373,0.023623,14.64102,13.39936,12.79543,12.4816,12.18605,0,22.05579,20.71095,20.45712,20.3065,21.92805
1596,26.85871,-0.03533,SN,23.3,,GALAXY,STAR,0.0512244006340494,0.230074057647108,0.452808,21.35888,21.13121,20.07904,19.91134,20.07849,0,24.12015,24.92599,22.91863,22.8742,21.81199
1594,24.2635,0.03275,SN,23.4,,GALAXY,GALAXY,0.0131691163014652,0.378187173814571,0.356321,22.68283,20.9658,19.60851,18.88115,18.44685,0.908633,23.62477,25.90862,24.7873,22.40123,23.11542
1593,23.95637,0.14397,SN,21.7,,GALAXY,STAR,0.0173046365456403,0.0418202173724301,0.683718,22.85519,23.06169,22.41196,21.95224,21.57321,0,24.58069,23.66588,23.30712,22.79763,21.92269
1592,23.49771,0.07092,SN,22.2,,GALAXY,GALAXY,0.0115563509317789,0.157165750300851,0.284311,22.62926,20.47556,18.96301,18.3652,17.90204,0.316078,22.81108,21.3151,19.895,19.37687,18.99233
1591,20.72,-0.27244,SN,24.1,,GALAXY,GALAXY,0.0379756082963399,0.105168670933531,0.401629,25.15591,22.66294,21.41306,20.70255,20.27238,0.460015,23.8453,22.89317,21.53201,21.11566,20.69324
1589,16.77475,-0.13161,SN,22.8,,GALAXY,GALAXY,0.0141454301247966,0.162335100869785,0.262466,21.93624,21.16975,20.52634,20.44698,20.16069,-9999,24.99486,25.28551,24.40283,23.50659,20.43268
1590,17.24567,0.00689,SN,21.8,,GALAXY,GALAXY,0.010103159989496,0.0807287456052975,0.249926,22.33036,21.59191,21.05854,21.07817,20.70129,0.548947,23.83012,23.16841,22.32883,22.45034,21.82261
1586,345.07317,-0.08681,SN,22.1,,GALAXY,STAR,0.081879442447906,0.253259603553874,0.17712,21.41526,19.39276,18.16716,17.66351,17.31006,0,19.2106,18.10871,17.64427,17.46074,17.37076
1587,358.46512,0.15636,SN,22.4,,GALAXY,STAR,0.0760971488994266,0.133342059809501,0.271085,23.70759,21.99015,21.32143,21.11027,21.17108,0,25.28444,24.25213,24.14369,22.60939,22.40045
1585,38.49867,20.97511,SN,16.3,,STAR,STAR,0.0619098603092351,0.106257403230591,0,20.2073,19.8726,20.17337,24.3618,22.82689,0,21.75039,21.69375,21.68254,24.0897,22.82689
1588,11.42621,0.05617,SN,23.5,,GALAXY,GALAXY,0.0332973559111239,0.378588760656945,0.344564,24.45814,21.67816,20.03483,19.50565,19.11482,0.546327,24.30367,23.57897,22.52899,22.03763,21.54581
1583,343.37446,31.64525,SN,18.0,,STAR,STAR,0.0590492792768733,0.0709484076889644,0,22.10509,21.9253,22.35258,22.71132,22.8269,0,19.95486,20.52972,20.32725,24.3618,22.8269
