ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS_host1_objid,SDSS_host1_type,SDSS_host1_offset,SDSS_host1_redshift,SDSS_host1_ra,SDSS_host1_dec,SDSS_host1_u,SDSS_host1_g,SDSS_host1_r,SDSS_host1_i,SDSS_host1_z,SDSS_host2_objid,SDSS_host2_type,SDSS_host2_offset,SDSS_host2_redshift,SDSS_host2_ra,SDSS_host2_dec,SDSS_host2_u,SDSS_host2_g,SDSS_host2_r,SDSS_host2_i,SDSS_host2_z
1132,SN 1996cl,164.24637,-3.62678,SN Ia,,Anon.           ,,,,,,,,0,1,,24,,1996-03-18 00:00:00,,,1237654896315532085,6,1.67440632100443,0,164.238954817049,-3.59987235463013,23.80942,23.70449,23.36485,21.78313,20.81279,1237654896315531680,6,1.70209572900732,0,164.252166922393,-3.59900793798864,22.65525,22.06404,21.73556,21.40848,20.80647
1131,SN 1996ck,192.14662,-0.7675,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,1996-03-17 00:00:00,,,1237648703507137372,3,0.0731003316638346,0.414181,192.145484922589,-0.76794292229274,24.82824,23.52194,21.66209,20.89952,20.76567,1237648703507137373,3,0.120176138804837,0.794919,192.144631874014,-0.767744572491029,24.07789,23.08135,23.08959,22.74676,21.84171
1129,SN 1996ci,206.484,2.44825,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,1996-03-17 00:00:00,,,1237651754021879998,6,0.111239202630055,0,206.483349623985,2.44998638997801,20.9415,19.4277,18.83442,18.61133,18.47509,1237651754021880750,3,0.158442259352693,0.899157,206.483728817844,2.44562323133776,22.8182,22.91222,21.48784,21.63748,20.14486
1126,SN 1996cf,162.21233,0.05844,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,1996-03-17 00:00:00,,,1237674650457801580,3,0.2455232721663,0.556849,162.21624486057,0.0572488691649528,23.36767,22.70126,21.37139,20.53371,19.97149,1237674650457800737,3,0.253501745922818,0.658284,162.215347595127,0.0613971947004042,24.36679,23.11101,22.06316,21.42116,22.1932
1130,SN 1996cj,206.90754,2.43747,SN II,,Anon.           ,,,,,,,,0,1,,23.5,,1996-03-17 00:00:00,,,1237674601602810903,3,0.038450893128488,0.435404,206.908028105237,2.43705422293763,23.24538,22.56622,23.19164,21.36469,20.8306,1237674601602810905,6,0.181132485193315,0,206.907550369474,2.43445114302361,26.2285,23.12336,22.80971,22.21793,22.07634
1123,SN 1996cc,217.86854,49.96217,SN II,,NGC 5673        ,,,,,,,,0,1,,15,,1996-12-19 00:00:00,,,1237659132209070157,6,0.0408032677919005,0,217.868442715968,49.9628471688128,21.62307,21.91747,24.80203,24.3618,21.93191,1237659132209070141,6,0.122142774874473,0,217.869280026254,49.9641492698334,21.22708,21.36583,21.81863,24.3618,22.8269
1124,SN 1996cd,119.33637,11.20658,SN Ib,,Anon.           ,,,,,,,,0,1,,18.5,,1996-12-16 00:00:00,,,1237670359786389613,3,0.0209020114700877,0.099903,119.336560709057,11.2062861238222,22.53016,21.26461,21.23849,20.95999,20.81367,1237670359786389614,3,0.0299898877434075,0.292328,119.3365084651,11.207061022973,22.05546,21.40715,21.40029,20.94013,21.30745
1127,SN 1996cg,126.05554,3.41625,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,1996-03-17 00:00:00,,,1237654606384596493,3,0.0348437882797266,0.37881,126.056077732767,3.41647162448347,24.15898,22.6071,21.62249,21.26114,20.71974,1237654606384596494,6,0.265702785446156,0,126.056104897239,3.42064233115406,25.43565,23.44098,22.01794,20.5053,19.77004
1122,SN 1996cb,165.92492,28.90381,SN IIb,,NGC 3510        ,,,,,,,,0,1,,16.5,,1996-12-15 00:00:00,,,1237667254545416234,6,0.0102123645744547,0,165.924949331902,28.903978257971,22.07141,23.00891,23.3201,24.3618,22.86514,1237667254545416228,6,0.0337012915162853,0,165.924365536124,28.9035273623149,22.4219,21.78998,22.34487,24.3618,22.82689
1116,SN 1996bw,25.93546,4.22194,SN II,,NGC 664         ,,,,,,,,0,1,,17.5,,1996-11-30 00:00:00,,,1237678622238638187,3,0.0519967456081818,-9999,25.9363275947774,4.22189125538389,21.51858,20.92014,20.97735,22.08007,22.8269,1237678622238638200,6,0.12059691271337,0,25.9351537445282,4.21995339262841,23.94578,21.66418,21.39244,21.09222,20.5795
1105,SN 1996bl,9.07487,11.39458,SN Ia,,Anon.           ,,,,,,,,0,1,,17.4,,1996-10-11 00:00:00,,,1237678918061064248,3,0.0997168405322633,0.031422,9.07557869824774,11.393070226165,17.20988,15.69314,14.92025,14.52654,14.21737,1237678918061064256,3,0.130766253020359,-9999,9.07277593320833,11.3953121215808,21.39972,24.70565,24.26311,23.26655,23.1061
1108,SN 1996bo,27.095,11.52106,SN Ia,,NGC 673         ,,,,,,,,0,1,,16.5,,1996-10-18 00:00:00,,,1237678859020075065,3,0.0893088105531582,0.032168,27.0935618021637,11.5215392445339,14.85801,13.43686,12.68611,12.29072,11.97243,1237678859020075086,6,0.100933237129055,0,27.0960566827052,11.5197341702239,23.10677,24.20093,22.0596,24.09878,22.82689
1104,SN 1996bk,206.74158,60.97025,SN Ia,,NGC 5308        ,,,,,,,,0,1,,14.5,,1996-10-12 00:00:00,,,1237655370366386184,3,0.342482504907112,0.005326,206.751818026195,60.9730609578673,14.19091,12.30127,11.49248,11.05608,10.7715,1237655370366386263,6,0.358528759864962,0,206.729289898764,60.9698793786854,22.61754,24.53511,24.80203,24.3618,22.70829
1103,SN 1996bj,32.95637,1.41417,SN Ia,,Anon.           ,,,,,,,,0,1,,22.6,,1996-10-09 00:00:00,,,1237678617969099023,6,0.0478737001459053,0,32.9556372048465,1.41385381225444,21.83667,25.57209,23.95409,24.75047,22.60175,1237678617969099639,3,0.191171255312325,0.158698,32.9576512837377,1.41708737986992,22.07997,20.6725,20.09002,19.77978,19.57452
1101,SN 1996bh,17.88137,-0.96058,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,1996-10-09 00:00:00,,,1237666338115814187,3,0.014751852777493,0.454779,17.8812133358927,-0.960769505852149,24.80752,23.78944,22.49086,21.81337,21.8806,1237666338115813758,6,0.260647012270333,0,17.8798576080557,-0.956507572944015,22.82798,22.0224,21.80964,21.59657,21.78166
1102,SN 1996bi,28.14933,0.04536,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,1996-10-09 00:00:00,,,1237663784209743880,6,0.268273876055313,0,28.1468206212253,0.0416593337293621,18.88297,17.23706,16.56684,16.33628,16.23133,1237663784209679289,3,0.369406920539579,0.577302,28.1437513504005,0.0479647368387518,22.92817,22.98011,22.38297,22.31904,21.83479
1100,SN 1996bg,13.21825,-0.07531,SN II,,Anon.           ,,,,,,,,0,1,,22,,1996-10-09 00:00:00,,,1237657190910984243,3,0.0555829406191891,0.067866,13.2183715957881,-0.0743916325701628,17.78011,16.94156,16.58971,16.24209,16.14681,1237657190910984843,3,0.395832809183157,0.311757,13.2118793412008,-0.0770240606682462,25.47705,22.70463,21.78024,21.35957,21.55666
1099,SN 1996bf,33.06412,1.46358,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,1996-10-09 00:00:00,,,1237678617969165019,3,0.0876524502583931,0.168167,33.0635592254616,1.46223096693122,21.74264,19.63999,18.47368,17.98095,17.58747,1237678617969165404,6,0.260958395038303,0,33.0650752773411,1.46782317216391,24.95171,24.57647,24.53412,21.87924,23.43754
1098,SN 1996be,33.01179,1.37753,SN II,,Anon.           ,,,,,,,,0,1,,22.2,,1996-10-09 00:00:00,,,1237678617969164492,3,0.0437894943705576,0.345934,33.0115135257945,1.37685453678019,24.57685,21.54699,20.55528,20.01313,19.91837,1237678617969164491,3,0.067088412651594,0.175687,33.0106878146855,1.37733992885545,19.87679,19.08107,18.52261,18.10476,17.9553
1097,SN 1996bd,359.86242,-0.93794,SN Ia,,Anon.           ,,,,,,,,0,1,,21.6,,1996-10-09 00:00:00,,,1237656906354983193,3,0.0127523760804422,0.321163,359.862218137094,-0.938006598565227,21.37821,20.61908,19.66274,19.20726,18.95656,1237656906355048963,3,0.300672183271435,-9999,359.865051937005,-0.942204613496564,22.59858,26.74682,22.10072,22.38524,22.74002
1096,SN 1996bc,48.02742,0.63808,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,1996-10-08 00:00:00,,,1237666301628318364,3,0.036974585463872,0.456526,48.0280180890628,0.637931375060368,23.66196,22.40345,20.87816,20.09608,19.70614,1237666301628318820,3,0.277740959306842,0.438179,48.0261263619328,0.633635397017142,24.51812,24.9891,23.18875,21.74513,20.56067
1095,SN 1996bb,44.27525,-2.70483,SN Ia,,Anon.           ,,,,,,,,0,1,,23.6,,1996-10-08 00:00:00,,,1237673700209198003,3,0.0325929718751705,0.447781,44.2747589863386,-2.70459649136447,23.59538,23.33293,21.29136,20.82889,20.08989,1237673700209197342,6,0.17675227808614,0,44.2734795250962,-2.70247403929431,22.25567,25.02571,24.08651,24.21807,23.19238
1094,SN 1996ba,17.16612,-0.94414,SN Ia,,Anon.           ,,,,,,,,0,1,,23.5,,1996-10-08 00:00:00,,,1237666338115486066,3,0.0188807888616099,0.620954,17.1661159832698,-0.9438253458155,23.76599,22.42655,21.61773,20.9861,20.745,1237666338115486067,6,0.115165990401009,0,17.1664056144295,-0.942241929872513,24.66892,23.75329,23.00952,22.20002,22.31128
1091,SN 1996ay,2.48921,0.89386,SN Ia,,Anon.           ,,,,,,,,0,1,,23.9,,1996-10-08 00:00:00,,,1237663278465745705,3,0.0108950955691701,0.363347,2.4890546030766,0.893766027888085,23.46672,22.32636,20.91967,20.80129,20.73557,1237663278465745318,3,0.215479510466126,0.416294,2.48896550501277,0.897442995020368,22.63518,22.27486,21.0907,20.78794,20.57058
1089,SN 1996aw,328.44625,0.04647,SN Ia,,Anon.           ,,,,,,,,0,1,,21.7,,1996-10-08 00:00:00,,,1237663479256646244,3,0.0276499602474882,0.175348,328.446575379035,0.0461436638186162,21.04112,19.74344,18.92431,18.46634,18.22587,1237663479256646547,3,0.257360938044834,0.130026,328.443066965798,0.0435947932083604,23.09571,22.88428,24.70177,22.77718,22.64709
1088,SN 1996av,28.47592,0.2585,SN Ia,,Anon.           ,,,,,,,,0,1,,22.4,,1996-09-15 00:00:00,,,1237657071159607738,3,0.0310744011105179,0.454111,28.4764316646831,0.258419800785958,22.9185,22.75278,21.42378,21.23611,20.82805,1237657071159607728,3,0.30085447981984,0.393696,28.4750064514252,0.263430320723249,22.47666,22.09717,21.38797,21.21431,21.2374
1086,SN 1996at,17.07346,-0.97375,SN Ic,,Anon.           ,,,,,,,,0,1,,20.5,,1996-09-15 00:00:00,,,1237666338115420846,3,0.0147884816318099,0.089189,17.0735427692111,-0.973517834088447,21.97786,20.50639,20.06402,19.87915,19.87195,1237666338115421312,3,0.149447267542313,0.284176,17.0729750771236,-0.976193141771185,23.67299,23.84799,23.47162,21.80467,21.68056
1083,SN 1996aq,215.59471,-0.39008,SN Ic,,NGC 5584        ,,,,,,,,0,1,,15.7,,1996-08-17 00:00:00,,,1237648704054296642,6,0.0021888325197099,0,215.594745635396,-0.390072189279654,21.43067,21.05406,20.85806,20.70867,22.8269,1237648704054296638,6,0.131905407170067,0,215.59567779342,-0.388106048438107,22.52944,23.40985,20.97528,20.97253,22.82691
1087,SN 1996au,48.19913,0.75331,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,1996-09-15 00:00:00,,,1237666301628383984,3,0.0759868662091069,0.361119,48.1979329408437,0.753723747697135,25.14044,22.14348,21.11579,20.58158,20.38092,1237666301628383991,6,0.108403116497276,0,48.2000607608387,0.754858569160242,22.81379,23.22219,23.25212,23.17325,22.57239
1084,SN 1996ar,22.96833,-2.2175,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,1996-08-20 00:00:00,,,1237678889593405547,3,0.0888982797137461,0.068489,22.9683256683438,-2.21898163167278,20.58485,19.01287,18.54826,18.30075,18.14435,1237678889593405552,6,0.11870546050938,0,22.966619977391,-2.21849717874586,24.15906,22.26065,22.77758,22.51016,22.33477
1075,SN 1996ai,197.74221,37.05983,SN Ia,,NGC 5005        ,,,,,,,,0,1,,14.5,,1996-06-16 00:00:00,,,1237664845047791648,3,0.652821141188209,0.030599,197.755760302871,37.0586240855487,15.42124,13.76434,13.23003,13.09942,13.14349,1237664845047791652,3,0.715329978540637,0.282891,197.757134544116,37.0592899335913,21.215,20.66943,20.27239,20.1606,19.80707
1071,SN 1996ae,223.49921,3.52953,SN IIn,,NGC 5775        ,,,,,,,,0,1,,16.5,,1996-05-21 00:00:00,,,1237651822175781041,3,0.164899924937655,0.035457,223.501161639397,3.52759122185563,20.02918,19.05164,18.71307,18.67652,18.51,1237651822175781049,6,0.433363979149326,0,223.504751706372,3.52488526080902,22.43687,21.26164,20.45877,20.5007,19.67292
1077,SN 1996ak,198.01842,46.194,SN II,,NGC 5021        ,,,,,,,,0,1,,18.5,,1995-07-13 00:00:00,,,1237661433775391031,6,0.0444187840284279,0,198.018615474797,46.1947278423775,22.36104,21.37362,20.9449,20.66548,20.2875,1237661433775391020,3,0.0538504390724758,0.014345,198.019710578081,46.1939138498599,15.98427,14.6506,14.1429,13.88042,13.7867
1068,SN 1996ab,230.28479,27.92689,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,1996-05-12 00:00:00,,,1237662697033695671,3,0.0340718380076536,0.219683,230.28423077843,27.9266101141672,22.41657,20.91706,20.20087,19.93926,20.07548,1237662697033695679,6,0.0926193445681178,0,230.285379389283,27.9254368357831,24.32989,23.49594,24.28133,23.28798,21.49988
1069,SN 1996ac,186.04683,1.40408,SN Ia,,Anon.           ,,,,,,,,0,1,,16.5,,1996-05-21 00:00:00,,,1237651752402354296,3,0.0701153334354944,0.046731,186.04756210797,1.40316898983631,17.81707,16.08413,15.28321,14.87778,14.56441,1237651752402354297,6,0.201054080990091,0,186.050181684098,1.40411871282758,20.55709,20.18561,17.93754,17.75096,20.32599
1156,SN 1996U,177.63962,10.44594,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,1996-03-15 00:00:00,,,1237658493352084431,6,0.168573410628471,0,177.641519846444,10.4480383010321,25.04615,24.42812,22.90785,21.02357,20.02828,1237658493352084276,3,0.207087240580262,0.346873,177.640886731276,10.4427212023911,22.67807,23.29954,21.94843,21.35709,21.58497
1153,SN 1996R,169.04317,-0.19425,SN Ia,,Anon.           ,,,,,,,,0,1,,20.6,,1996-03-15 00:00:00,,,1237648721225908474,3,0.104404128101994,0.560878,169.044364268838,-0.192984465463102,24.26287,24.08511,22.45295,21.92576,22.65866,1237648721225908473,3,0.129085045469594,0.153239,169.042549684472,-0.192189949040374,21.00019,19.00476,17.82727,17.33795,16.94129
1151,SN 1996P,208.21921,2.80839,SN Ia,,NGC 5335        ,,,,,,,,0,1,,17,,1996-03-25 00:00:00,,,1237651754559537276,6,0.229006334505414,0,208.222622433314,2.81010785351788,23.21427,22.42934,22.28068,22.67845,21.16241,1237651754559537247,6,0.256285603437941,0,208.222734290375,2.81080956739224,23.59205,23.27018,23.31338,22.04731,22.38845
1146,SN 1996K,126.18121,-0.35172,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,1996-02-20 00:00:00,,,1237650795674403910,3,0.131389535765622,0.423533,126.180457876209,-0.349663384543324,22.87813,22.94321,20.71423,20.00617,19.54845,1237650795674403381,6,0.298014470363628,0,126.185506558039,-0.349227921906682,21.27569,20.24181,19.85586,19.73665,19.65538
1144,SN 1996I,180.16429,-0.26733,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,1996-02-14 00:00:00,,,1237674649928795061,6,0.162113190983507,0,180.163999128294,-0.264643815676231,23.04476,24.06602,22.51627,21.49611,20.53746,1237674649928794448,3,0.328842827845741,0.403642,180.166996921318,-0.262564398527325,24.13824,23.16909,22.1646,22.01294,21.22434
1142,SN 1996G,187.22433,-0.07906,SN II,,Anon.           ,,,,,,,,0,1,,23.3,,1996-02-14 00:00:00,,,1237648721233904156,3,0.0162221266776492,0.38625,187.224134183366,-0.0792464274521938,22.50229,22.13193,21.2977,21.00014,20.41487,1237648721233904159,3,0.144473343846491,0.381573,187.226693627769,-0.0786004305363828,24.34276,22.22101,21.11762,20.90664,20.21559
1143,SN 1996H,187.21992,-0.09472,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,1996-02-14 00:00:00,,,1237648721233904474,3,0.0161061471554397,0.561597,187.22005198987,-0.0944862554964974,23.33003,23.70071,22.58521,22.19812,21.63197,1237648721233904471,3,0.130720545312224,0.190073,187.218141555163,-0.0959784795456064,24.18298,23.38463,21.94002,22.60838,22.05655
1038,SN 1995bc,147.93125,40.31406,SN II,,Anon.           ,,,,,,,,0,1,,18.5,,1995-12-01 00:00:00,,,1237660342863724617,6,0.0848825411048735,0,147.930299917799,40.3128448584388,22.0191,21.53341,21.31815,21.27653,22.82716,1237660342863724906,3,0.219735190354453,0.251963,147.933302029981,40.3173711864364,22.35875,22.52454,21.80527,22.21218,20.78087
1036,SN 1995ba,124.77692,7.72256,SN I,,Anon.           ,,,,,,,,0,1,,22.6,,1995-11-20 00:00:00,,,1237661069774096144,3,0.029327306943773,0.506318,124.777413078564,7.72257333499459,22.83878,23.06065,21.65255,21.59159,21.5428,1237661069774095773,6,0.184801666802281,0,124.777166379654,7.71948966388285,22.98451,20.66216,19.43542,18.93111,18.61698
1120,SN 1996C,207.7025,49.31864,SN Ia,,MCG +08-25-47   ,,,,,,,,0,1,,18,,1996-02-15 00:00:00,,,1237662300822241377,6,0.132313369671855,0,207.703991021445,49.3166605223575,23.41748,22.78718,22.77215,24.3618,22.13254,1237662300822241388,6,0.142319739419329,0,207.69926781594,49.3175504048781,23.56667,23.16908,23.75162,22.07383,22.82685
1037,SN 1995bb,4.0735,12.41483,SN Ic,,Anon.           ,,,,,,,,0,1,,0,,1995-11-29 00:00:00,,,1237678859010244685,6,0.0503371162027261,0,4.07266554456061,12.4150292702265,22.78966,22.1273,21.51835,21.89993,20.90317,1237678859010244681,3,0.0642915662918943,0.007214,4.07251450091138,12.415301010152,17.18506,16.2179,15.7655,15.60769,15.47267
1039,SN 1995bd,71.3385,11.06736,SN Ia,,UGC 3151        ,,,,,,,,0,1,,18.8,,1995-12-19 00:00:00,,,1237673451629707321,3,0.044197530856468,0.363089,71.3380089516017,11.0679171127259,23.05338,21.86226,21.0045,20.89845,20.73247,1237673451629707336,6,0.140736913590462,0,71.3383584751713,11.0697014994644,25.04013,24.15293,24.5972,23.58034,21.23197
1034,SN 1995az,70.13996,-5.501,SN I,,Anon.           ,,,,,,,,0,1,,24,,1995-11-20 00:00:00,,,1237649927028015417,3,0.0508816756341058,0.316758,70.1407019939207,-5.50141672080061,22.6636,21.66324,20.72938,20.39978,19.75734,1237649927028015602,6,0.713072797372853,0,70.1518296863302,-5.50228375752574,23.11836,23.60553,20.86405,19.70008,19.02454
1033,SN 1995ay,45.28133,0.35539,SN I,,Anon.           ,,,,,,,,0,1,,22.7,,1995-11-20 00:00:00,,,1237666301090267592,3,0.0242775259942764,0.35655,45.2816744640517,0.355602298907517,23.07113,22.45995,21.62644,21.5678,20.66173,1237666301090267929,3,0.259589037916164,0.464788,45.2773894763986,0.357176431543436,26.223,23.37326,21.93286,21.59132,21.21148
1032,SN 1995ax,36.6075,0.81228,SN I,,Anon.           ,,,,,,,,0,1,,22.6,,1995-11-19 00:00:00,,,1237657587096093729,3,0.0232264038503585,0.635433,36.6077750942366,0.812552378406174,25.65681,24.22847,22.27228,21.01558,20.83274,1237657587096093727,3,0.290139618755942,0.623119,36.6072086035355,0.807453125677718,24.26269,23.1491,22.01003,21.50898,22.38697
1031,SN 1995aw,36.23142,0.88542,SN I,,Anon.           ,,,,,,,,0,1,,22.5,,1995-11-19 00:00:00,,,1237678617433670224,3,0.113050857720215,0.381857,36.2310906025922,0.883564828552235,24.16886,22.89994,21.23191,20.61017,20.18827,1237678617433670503,3,0.155840449702062,0.990343,36.2329401065724,0.887526183392276,22.68475,23.81195,22.41912,22.3775,22.79899
1030,SN 1995av,30.40312,3.64867,SN II,,Anon.           ,,,,,,,,0,1,,20.1,,1995-11-20 00:00:00,,,1237678621703733285,3,0.217267009374661,0.142367,30.4047304871647,3.6454251097509,20.91234,19.7798,19.21753,18.91502,18.7023,1237678621703733756,3,0.389570844923176,0.273376,30.4096229997874,3.64847171912678,22.53423,21.60205,21.55948,21.10897,21.54648
1029,SN 1995au,19.63583,7.90097,SN I,,Anon.           ,,,,,,,,0,1,,20.7,,1995-10-29 00:00:00,,,1237669703199883466,3,0.0578598279297961,0.143266,19.6354128287337,7.90009868521203,20.8809,19.59778,18.93739,18.6193,18.42909,1237669703199883856,3,0.417851874668707,0.773236,19.6427253439557,7.89960892066823,23.82993,23.53749,22.2761,22.56574,23.98547
1028,SN 1995at,16.21225,4.56472,SN I,,Anon.           ,,,,,,,,0,1,,22.7,,1995-11-20 00:00:00,,,1237678661431067581,3,0.023164661676256,0.54925,16.2126368787302,4.56470186599114,23.53707,25.50987,23.01126,21.6128,21.59577,1237678661431067213,3,0.214783319048666,0.180343,16.2142783613753,4.56176598551048,22.0882,20.8705,20.31565,20.04328,19.73653
1026,SN 1995ar,15.33504,4.30939,SN I,,Anon.           ,,,,,,,,0,1,,23.1,,1995-11-19 00:00:00,,,1237678622234050898,3,0.059867073605293,0.418105,15.3360356602302,4.30948915797706,22.68435,21.72535,19.9051,19.21832,18.71052,1237678622234050900,3,0.124841731748913,0.756393,15.3334787741211,4.31077044724101,23.16292,23.36465,22.58808,22.20655,22.795
1025,SN 1995aq,7.26775,7.85556,SN I,,Anon.           ,,,,,,,,0,1,,22.4,,1995-11-19 00:00:00,,,1237669702657704796,3,0.0390782347396539,0.417618,7.26804113577947,7.85614396935892,25.55055,23.34834,23.01907,21.71689,22.41195,1237669702657704271,3,0.170577287794294,0.451796,7.26773296955139,7.85271709526097,25.51478,22.97528,22.74439,21.76755,20.77666
1027,SN 1995as,15.39708,4.43744,SN I,,Anon.           ,,,,,,,,0,1,,23.3,,1995-11-19 00:00:00,,,1237678622234051119,3,0.0301221058458342,0.418316,15.397534663421,4.43722422740483,23.02869,21.74004,20.73818,20.18137,19.89508,1237678622234051545,6,0.15839549784746,0,15.3967791618602,4.44006283097474,24.56762,23.92609,23.6534,21.34805,20.72689
1024,SN 1995ap,48.11721,0.69539,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,1995-11-18 00:00:00,,,1237666301628383782,3,0.00894206244763801,0.389292,48.1173341314333,0.695307508174343,25.06295,22.78826,21.49951,21.01713,20.64458,1237666301628384135,3,0.283110114276712,0.684585,48.1204141080368,0.691925976822222,23.18538,24.22984,22.01901,20.82188,20.4322
1023,SN 1995ao,44.37792,-1.68883,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,1995-11-18 00:00:00,,,1237676672860553522,3,0.00632225362776318,0.368075,44.3780009771297,-1.68876253575081,23.35321,22.04081,21.08479,20.72073,20.39855,1237676672860553910,6,0.222700107590186,0,44.3757591145458,-1.69184846314312,25.50499,24.50757,22.44511,21.23492,20.83277
1019,SN 1995ak,41.45346,3.23058,SN Ia,,IC 1844         ,,,,,,,,0,1,,16.4,,1995-10-27 00:00:00,,,1237678439701479601,6,0.0434217505244252,0,41.4541063898381,3.23025252078859,20.97255,20.44868,20.02734,19.77837,19.6331,1237678439701479599,6,0.0528322603259168,0,41.4543419090159,3.23057271243732,21.7604,20.31532,19.79035,19.45819,19.22175
1020,SN 1995al,147.73321,33.55261,SN Ia,,NGC 3021        ,,,,,,,,0,1,,13,,1995-11-01 00:00:00,,,1237664668432334929,3,0.200579207700101,0.085012,147.735470532176,33.5553716431583,15.7478,15.40304,14.95922,15.00649,15.58898,1237664668432334910,3,0.253333980416109,0.027394,147.738125802108,33.5536319086887,14.69895,12.89072,12.20908,11.85092,11.57681
1017,SN 1995ai,359.63775,10.72331,SN II,,NGC 7794        ,,,,,,,,0,1,,18.3,,1995-10-23 00:00:00,,,1237679319626023062,6,0.0151232314656244,0,359.637591588133,10.7231117436145,22.66603,25.11437,24.80202,24.3618,22.8269,1237679319626023048,6,0.0359965946593251,0,359.637490736729,10.7238531773962,22.56662,24.07484,22.64924,24.3618,22.7037
1015,SN 1995ag,329.08075,73.25378,SN II,,UGC 11861       ,,,,,,,,0,1,,17,,1995-09-28 00:00:00,,,1237663274169860209,6,0.133137308621089,0,329.07752860947,73.2517645283464,24.71129,22.54963,21.33081,19.68712,18.71275,1237663274169860212,6,0.238251617071232,0,329.086739258263,73.2502038203277,25.00319,22.47401,21.06771,20.21558,20.01537
1011,SN 1995ac,341.39225,-8.75131,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,1995-09-22 00:00:00,,,1237656539125514438,3,0.0387029385675349,0.052972,341.391969219975,-8.75072769801728,17.79643,16.07842,15.21858,14.74397,14.39848,1237656539125514442,6,0.209966741057174,0,341.390671017813,-8.74817780778118,25.35275,25.43331,24.81149,22.29927,23.37729
1013,SN 1995ae,349.23187,-2.07678,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,1995-09-22 00:00:00,,,1237678881015922818,3,0.0641718713359984,0.072747,349.232839641941,-2.0763273125566,19.29562,17.59796,16.79007,16.38476,16.04612,1237678881015922819,6,0.0819575329309863,0,349.231741924122,-2.07542005082267,24.51205,21.74182,21.72904,21.89168,20.8402
1010,SN 1995ab,351.68525,-4.96275,SN II,,NGC 7663        ,,,,,,,,0,1,,17.7,,1995-09-22 00:00:00,,,1237679078048596083,6,0.0124008946217944,0,351.685445943257,-4.96281790319284,21.23686,20.8112,21.00847,21.18432,21.01462,1237679078048596086,3,0.0337386827502881,0.294627,351.685814143743,-4.96273217733907,22.27775,21.46982,21.50541,21.49841,21.74266
1009,SN 1995aa,344.79054,-4.51592,SN IIn,,Anon.           ,,,,,,,,0,1,,19.8,,1995-09-02 00:00:00,,,1237680117953134848,3,0.0170250602660437,0.14028,344.790785134148,-4.51606420963477,22.7021,19.71131,18.96911,18.46353,18.33665,1237680117953134852,6,0.0842399869519333,0,344.789156422878,-4.51618229333556,24.63469,21.68044,21.57237,21.56964,22.26637
1064,SN 1995Y,17.74833,33.14464,SN I,,NGC 410         ,,,,,,,,0,1,,18,,1995-08-28 00:00:00,,,1237678892277629044,6,0.331732221431241,0,17.7422297219304,33.1467566560373,23.81226,23.30922,22.06877,21.34147,21.19721,1237678892277629064,3,0.403595459362618,0.437811,17.7563555183318,33.1449444301668,22.0119,21.70065,21.28016,20.95909,21.57828
1061,SN 1995V,41.61154,-0.49878,SN II,,NGC 1087        ,,,,,,,,0,1,,15,,1995-08-01 00:00:00,,,1237657070091567138,6,0.107645025214574,0,41.6133085520212,-0.498478011347306,23.39851,21.412,24.80202,24.3618,22.82689,1237657070091567153,3,0.177934967880543,0.537479,41.6092345951501,-0.49691447297672,22.58395,22.3884,21.37583,21.52224,21.74569
1065,SN 1995Z,20.90979,32.63142,SN II,,UGC 937         ,,,,,,,,0,1,,18.5,,1995-08-28 00:00:00,,,1237666214077989325,6,0.058771483332479,0,20.9109352945651,32.6312491999596,22.17993,21.90512,21.81557,22.01826,22.39458,1237666214077989321,6,0.127076795587992,0,20.9078953454828,32.6328127706572,22.10855,21.86069,21.91895,23.32846,22.03291
