ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS distance,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS obj,SDSS run,SDSS rerun,SDSS field,SDSS camcol
4650,SN 2008bx,223.6625,42.02292,SN II,,Anon.           ,,,,,,,,0,1,,15.5,,4/22/2008 0:00,,,1237661210436436026,3,0.0778124412877784,223.663648386175,42.023896778943,15.60363,14.64643,14.298,14.10479,13.93269,58,3664,301,88,2
4647,SN 2008bu,251.84604,-20.14672,SN II,,ESO 586-G2      ,,,,,,,,0,1,,17.7,,4/17/2008 0:00,,
4644,SN 2008br,148.78196,-33.13964,SN II,,IC 2522         ,,,,,,,,0,1,,18.4,,4/7/2008 0:00,,
4640,SN 2008bn,184.10592,47.02792,SN II,,NGC 4226        ,,,,,,,,0,1,,16.5,,3/31/2008 0:00,,,1237661433771196587,3,0.0314970282726019,184.105337445815,47.0282633524322,17.32409,16.04054,16.08362,15.30525,16.48886,171,3716,301,34,2
4638,SN 2008bl,217.54925,27.53489,SN II,,UGC 9317        ,,,,,,,,0,1,,16.2,,3/25/2008 0:00,,,1237665350780846183,3,0.00312179280330443,217.549306152029,27.5349050963372,21.46888,21.05594,21.54667,22.83883,22.8269,103,4628,301,26,2
4637,SN 2008bk,359.44792,-32.55667,SN II,,NGC 7793        ,,,,,,,,0,1,,12.6,,3/25/2008 0:00,,
4636,SN 2008bj,177.94917,46.87494,SN II,,MCG +08-22-20   ,,,,,,,,0,1,,18.8,,3/12/2008 0:00,,,1237661357005406412,6,0.0468453999921102,177.949933404475,46.8743592743789,21.5806,21.50644,21.8187,23.13157,22.60227,204,3698,301,137,3
4634,SN 2008bh,130.19229,-4.11928,SN II,,NGC 2642        ,,,,,,,,0,1,,16.3,,3/23/2008 0:00,,,1237674459873214492,6,0.181980781492022,130.189755186835,-4.11760458030841,17.3244,16.15244,15.68529,15.48127,15.39135,28,6749,301,81,1
4628,SN 2008bb,118.83133,20.65233,SN II,,Anon.           ,,,,,,,,0,1,,19.2,,3/3/2008 0:00,,
4622,SN 2008aw,196.05883,-10.32008,SN II,,NGC 4939        ,,,,,,,,0,1,,15.9,,3/2/2008 0:00,,
4615,SN 2008ap,108.44721,12.33439,SN II,,UGC 3754        ,,,,,,,,0,1,,19.2,,2/13/2008 0:00,,
4611,SN 2008al,41.53012,-7.64272,SN II,,Anon.           ,,,,,,,,0,1,,17.6,,2/13/2008 0:00,,,1237653502045257841,3,0.0725058745988567,41.5313392558835,-7.64271605897191,24.91573,23.3572,22.76848,21.54478,20.51834,113,1869,301,109,4
4610,SN 2008ak,47.355,80.13011,SN II,,UGC 2519        ,,,,,,,,0,1,,18.5,,2/12/2008 0:00,,,1237671073830928682,6,0.0388012959902517,47.3513358410398,80.1299559969233,21.40854,20.72965,20.32255,20.02709,19.96804,298,5960,301,120,6
4600,SN 2008aa,189.47262,34.02667,SN II,,UGC 7799        ,,,,,,,,0,1,,18.9,,2/7/2008 0:00,,,1237665023832948814,6,0.0169629114516121,189.472958675453,34.0267038083542,22.41364,21.35394,20.73212,20.73947,20.33954,78,4552,301,125,1
4855,SN 2008U,209.95112,40.381,SN II,,UGC 8917        ,,,,,,,,0,1,,18.4,,1/20/2008 0:00,,,1237662195608453155,3,0.119532002678272,209.949047171048,40.3822147902257,16.62562,15.00618,14.41036,14.1134,14.08556,35,3893,301,300,5
4854,SN 2008T,81.37067,21.85928,SN II,,UGC 3304        ,,,,,,,,0,1,,18.2,,1/17/2008 0:00,,
4850,SN 2008P,127.16325,73.75081,SN II,,NGC 2550        ,,,,,,,,0,1,,17.5,,1/23/2008 0:00,,
4848,SN 2008N,184.98242,5.33925,SN II,,NGC 4273        ,,,,,,,,0,1,,17.8,,1/17/2008 0:00,,,1237654605873479853,3,0.138975934384344,184.984725104814,5.33956239285154,24.97012,25.04074,25.1223,24.54401,14.58386,173,2126,301,439,4
4847,SN 2008M,95.422,-59.72928,SN II,,ESO 121-26      ,,,,,,,,0,1,,15.5,,1/15/2008 0:00,,
4845,SN 2008K,174.54392,-23.42669,SN II,,ESO 504-G5      ,,,,,,,,0,1,,17.7,,1/15/2008 0:00,,
4815,SN 2008I,179.04025,60.52542,SN II,,NGC 3978        ,,,,,,,,0,1,,19.3,,1/15/2008 0:00,,,1237658312939798573,6,0.0350932288645083,179.039068744067,60.5253546301931,22.53256,21.64533,21.05625,20.95096,20.43211,45,2989,301,22,5
4560,SN 2007tu,18.52175,-0.60711,SN II,,Anon.           ,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1237666338652947358,3,0.16793334327185,18.5240256850146,-0.605480393444764,22.61882,23.33533,22.37878,21.62213,21.44039,926,4858,301,478,2
4553,SN 2007tn,37.06162,-8.60894,SN II,,Anon.           ,,,,,,,,0,1,,0,,10/10/2007 0:00,,,1237673700742004895,3,0.0832717337813126,37.0610975581405,-8.60765184975693,18.59394,17.44803,16.74767,16.3866,16.1024,159,6572,301,146,3
4538,SN 2007sz,31.75096,-5.10228,SN II,,Anon.           ,,,,,,,,0,1,,0,,10/2/2007 0:00,,,1237679322323026092,3,0.112937510105646,31.7491590897505,-5.10285043804438,18.23422,16.97983,16.47713,16.18333,15.99346,172,7881,301,233,2
4537,SN 2007sy,18.85829,0.81847,SN II,,Anon.           ,,,,,,,,0,1,,0,,10/2/2007 0:00,,,1237663204922425652,3,0.0174321708140873,18.8585002779861,0.818269491993471,21.43627,20.58312,19.97421,19.68027,19.26954,308,4128,301,249,5
4536,SN 2007sx,17.53854,-0.70222,SN II,,Anon.           ,,,,,,,,0,1,,0,,10/2/2007 0:00,,,1237663783131349164,6,0.0550375697969308,17.5387876929118,-0.701336776607561,23.06287,23.4039,22.84842,23.56154,22.82695,172,4263,301,233,2
4523,SN 2007sk,21.77187,1.21514,SN II,,Anon.           ,,,,,,,,0,1,,21.9,,11/17/2007 0:00,,,1237678617427378793,3,0.00215031617878782,21.7718954265475,1.21516526236136,24.06021,22.19421,21.72763,20.9123,20.94661,617,7717,301,475,1
4480,SN 2007qv,338.78296,-1.11042,SN II,,Anon.           ,,,,,,,,0,1,,21.9,,11/4/2007 0:00,,,1237660024494489977,3,0.0803353353598093,338.782221906594,-1.10930280023189,19.75705,18.27202,17.53413,17.12207,16.84564,377,3388,301,178,1
4460,SN 2007qb,14.82804,-0.94706,SN II,,Anon.           ,,,,,,,,0,1,,20.2,,11/8/2007 0:00,,,1237666338114437272,3,0.169959741670064,14.825461306475,-0.948233087656811,18.09502,16.89074,16.34601,15.99177,15.8051,152,4858,301,453,1
4444,SN 2007pm,308.06946,-2.25783,SN II,,UGC 11585       ,,,,,,,,0,1,,19.3,,11/7/2007 0:00,,
4438,SN 2007pg,351.95671,0.45747,SN II,,Anon.           ,,,,,,,,0,1,,19.6,,10/29/2007 0:00,,,1237663277924221160,3,0.0275324857769449,351.956520044004,0.457887714101032,19.49211,18.40261,17.71802,17.36233,17.15209,232,4145,301,56,5
4408,SN 2007od,358.95283,18.41522,SN II,,UGC 12846       ,,,,,,,,0,1,,14.4,,11/2/2007 0:00,,,1237679457609056588,6,0.15621607394477,358.951703814538,18.4175942428048,23.45203,22.71298,22.74078,22.37534,22.40268,332,7912,301,150,6
4407,SN 2007oc,344.17404,-36.77286,SN II,,NGC 7418        ,,,,,,,,0,1,,13.6,,11/3/2007 0:00,,
4389,SN 2007nl,348.43717,-0.06764,SN II,,Anon.           ,,,,,,,,0,1,,21.8,,10/13/2007 0:00,,,1237666407900512498,3,0.0751556600235087,348.43816842139,-0.0668835949056227,20.21635,19.06078,18.27104,17.89541,17.63785,242,4874,301,344,3
4368,SN 2007mr,302.075,-0.66242,SN II,,Anon.           ,,,,,,,,0,1,,21.3,,9/5/2007 0:00,,
4349,SN 2007lz,7.84671,0.31892,SN II,,Anon.           ,,,,,,,,0,1,,21,,10/8/2007 0:00,,,1237657191445496065,3,0.0348657369754743,7.84655484168957,0.319479998893855,20.3824,19.43019,18.83625,18.48314,18.1485,257,2728,301,465,4
4347,SN 2007lx,2.91362,-0.47336,SN II,,MCG +00-1-36    ,,,,,,,,0,1,,20.5,,10/8/2007 0:00,,,1237657190369591512,3,0.0325345313376236,2.91392178520152,-0.473810509162761,21.69918,20.91423,20.87375,20.7111,21.38497,216,2728,301,432,2
4335,SN 2007ll,29.66721,-0.24906,SN II,,Anon.           ,,,,,,,,0,1,,20.5,,10/3/2007 0:00,,,1237663783673528438,3,0.0484896748825849,29.66798469768,-0.249290172670463,21.92008,20.89729,20.92889,20.8101,20.79296,118,4263,301,314,3
4333,SN 2007lj,322.17471,-0.06725,SN II,,Anon.           ,,,,,,,,0,1,,20.6,,9/30/2007 0:00,,,1237663543142581283,3,0.0241352464656914,322.174333173217,-0.0671092515092644,23.99963,21.0163,22.05169,20.52239,22.30539,1059,4207,301,119,3
4327,SN 2007ld,312.37329,0.00389,SN II,,Anon.           ,,,,,,,,0,1,,17.9,,10/6/2007 0:00,,,1237656568648893743,3,0.0663347723138495,312.372523488703,0.00468672238026233,21.08732,19.86491,19.72259,20.18025,20.83204,1327,2583,301,63,4
4325,SN 2007lb,57.28971,-0.73589,SN II,,Anon.           ,,,,,,,,0,1,,19,,10/3/2007 0:00,,,1237663237668340287,3,0.0158749650450163,57.2894590582426,-0.735973920527208,23.50771,21.57258,21.38124,21.21038,20.578,575,4136,301,200,2
4322,SN 2007kz,54.01904,-0.20122,SN II,,Anon.           ,,,,,,,,0,1,,21.8,,9/22/2007 0:00,,,1237657586030018575,6,0.0886975031393373,54.0203232318446,-0.20048604995045,24.5216,24.02853,24.25473,22.88668,22.82682,15,2820,301,227,3
4321,SN 2007ky,16.54804,-0.61414,SN II,,Anon.           ,,,,,,,,0,1,,20.7,,9/22/2007 0:00,,,1237666338652094594,6,0.0632480580305937,16.5478495972132,-0.615176797991104,23.05251,22.43172,22.3684,21.95996,22.83369,130,4858,301,465,2
4319,SN 2007kw,32.57017,-0.26586,SN II,,Anon.           ,,,,,,,,0,1,,20.2,,9/19/2007 0:00,,,1237663783674773642,3,0.0967970074560942,32.5690630835231,-0.267033646422579,25.2715,24.01204,23.31668,24.04087,22.52286,138,4263,301,333,3
4310,SN 2007kn,312.03925,-1.01539,SN II,,Anon.           ,,,,,,,,0,1,,22,,9/13/2007 0:00,,,1237663542064382323,3,0.0530688911185132,312.038412969561,-1.01510380503703,24.18145,21.10034,20.06952,19.50419,19.17405,371,4207,301,51,1
4283,SN 2007jn,341.88329,0.41458,SN II,,Anon.           ,,,,,,,,0,1,,20.6,,9/3/2007 0:00,,,1237663543688036555,3,0.0734424680171021,341.882165804356,0.415064279976885,20.19419,19.14355,18.71663,18.48675,18.35132,203,4207,301,250,4
4268,SN 2007iz,319.39792,0.31564,SN II,,Anon.           ,,,,,,,,0,1,,22.2,,9/3/2007 0:00,,
4264,SN 2007iv,0.47175,40.33867,SN II,,UGC 12917       ,,,,,,,,0,1,,19.6,,9/14/2007 0:00,,
4263,SN 2007iu,21.33379,8.90353,SN II,,Anon.           ,,,,,,,,0,1,,18.6,,9/14/2007 0:00,,,1237678905718014227,6,0.017595905839984,21.3340057872311,8.9037313845003,21.83719,20.52768,20.59932,19.31792,19.76814,275,7784,301,337,2
4262,SN 2007it,214.60679,-43.38161,SN II,,NGC 5530        ,,,,,,,,0,1,,13.5,,9/13/2007 0:00,,
4254,SN 2007il,21.79062,14.77958,SN II,,IC 1704         ,,,,,,,,0,1,,18.4,,9/10/2007 0:00,,,1237649954404434069,6,0.0748173955632675,21.7893382440033,14.7794424660351,22.31784,20.85552,20.60083,20.39256,20.20005,149,1043,301,142,4
4244,SN 2007ib,348.93567,0.45711,SN II,,Anon.           ,,,,,,,,0,1,,20.4,,9/4/2007 0:00,,,1237663277922910417,3,0.008200378986682,348.935561844672,0.457193562395706,22.43038,22.47459,22.38331,22.12178,22.29589,209,4145,301,36,5
4238,SN 2007hw,30.8965,0.78619,SN II,,Anon.           ,,,,,,,,0,1,,20.4,,9/3/2007 0:00,,,1237657071697526861,3,0.0597555763631991,30.895620307065,0.786657070939317,19.72066,18.90603,18.78687,18.6038,18.77255,77,2700,301,72,5
4237,SN 2007hv,56.84958,45.97033,SN II,,UGC 2858        ,,,,,,,,0,1,,18.1,,9/9/2007 0:00,,
4234,SN 2007hs,257.91796,36.50103,SN II,,Anon.           ,,,,,,,,0,1,,19.4,,9/2/2007 0:00,,,1237654954282451778,3,0.0160947275830699,257.917869912649,36.5012882857203,24.82915,21.24787,20.83431,20.44831,23.84393,834,2207,301,130,5
4233,SN 2007hr,63.02975,-7.587,SN II,,Anon.           ,,,,,,,,0,1,,18.6,,9/1/2007 0:00,,
4228,SN 2007hm,314.48112,-7.39003,SN II,,Anon.           ,,,,,,,,0,1,,18.3,,8/31/2007 0:00,,,1237652598488498716,6,0.01425254584944,314.480884389092,-7.38998719470103,21.85506,21.54144,21.25447,21.09143,22.2227,540,1659,301,63,1
4224,SN 2007hi,257.81446,21.26056,SN II,,Anon.           ,,,,,,,,0,1,,19.8,,8/26/2007 0:00,,,1237659152614556261,6,0.121221725432686,257.816620252063,21.2603903739307,20.67605,19.10972,18.48869,18.21685,18.11157,613,3185,301,154,1
4218,SN 2007hc,8.99171,24.03706,SN II,,Anon.           ,,,,,,,,0,1,,17.3,,8/24/2007 0:00,,
4214,SN 2007gz,342.01029,23.25494,SN II,,Anon.           ,,,,,,,,0,1,,19.6,,8/20/2007 0:00,,,1237666245222793322,3,0.0440133871562886,342.009933376433,23.2542836847429,19.72555,18.35988,17.68911,17.26213,17.1261,106,4836,301,255,4
4211,SN 2007gw,182.89417,57.73775,SN II,,NGC 4161        ,,,,,,,,0,1,,16.7,,8/24/2007 0:00,,,1237658609829085291,6,0.0518493084710626,182.895035030407,57.7384804492482,20.70006,20.47634,20.97304,23.47482,22.8269,107,3058,301,17,6
4207,SN 2007gs,333.00179,7.53036,SN II,,Anon.           ,,,,,,,,0,1,,18.5,,8/15/2007 0:00,,,1237669699445522700,3,0.0795505923411162,333.001095465192,7.52922696647072,21.84531,21.64456,21.76959,21.45584,21.30045,268,5640,301,183,6
4201,SN 2007gm,304.82842,6.51981,SN II,,Anon.           ,,,,,,,,0,1,,19,,8/5/2007 0:00,,,1237666226977112829,6,0.0972095793494467,304.827307366616,6.52099445257705,24.46939,21.17625,19.57507,18.73871,18.27504,765,4832,301,376,2
4196,SN 2007gh,32.6295,2.33314,SN II,,Anon.           ,,,,,,,,0,1,,19.1,,7/29/2007 0:00,,,1237678619042709850,6,0.00797155616414076,32.6295800170113,2.33303388933134,23.19604,22.51626,21.22159,21.75521,21.51382,346,7717,301,547,4
4189,SN 2007ga,335.53312,-14.31342,SN II,,Anon.           ,,,,,,,,0,1,,19,,7/18/2007 0:00,,
4187,SN 2007fz,240.52254,29.72633,SN II,,Anon.           ,,,,,,,,0,1,,16.5,,7/18/2007 0:00,,,1237662620261810489,3,0.0865267424009249,240.521294786592,29.7272841413778,18.21002,17.17242,16.72803,16.49114,16.30893,313,3992,301,124,4
4186,SN 2007fy,221.95612,29.50458,SN II,,Anon.           ,,,,,,,,0,1,,20,,7/18/2007 0:00,,,1237665102750875773,3,0.0626435192786991,221.95715349944,29.5040499006071,18.97626,18.64139,24.75236,24.30537,22.71054,125,4570,301,93,4
4183,SN 2007fv,345.96492,-21.14783,SN II,,Anon.           ,,,,,,,,0,1,,19.7,,7/13/2007 0:00,,
4177,SN 2007fp,160.57587,-0.37733,SN II,,NGC 3340        ,,,,,,,,0,1,,16.3,,2/26/2007 0:00,,,1237654669740212259,3,0.061306834714464,160.574962553925,-0.37686030558726,15.40983,13.77564,13.14776,12.80023,12.55791,35,2141,301,120,3
4174,SN 2007fm,17.86008,-2.688,SN II,,Anon.           ,,,,,,,,0,1,,19.9,,7/8/2007 0:00,,,1237679434526294189,3,0.150615647168263,17.8620353888503,-2.68957679355312,21.791,23.73663,23.23275,23.84723,23.07648,173,7907,301,191,3
4173,SN 2007fl,17.48587,-3.52656,SN II,,Anon.           ,,,,,,,,0,1,,19.5,,7/8/2007 0:00,,,1237679433452356428,3,0.113453762265272,17.4839768673803,-3.5264886082314,23.05058,22.9231,22.02909,21.53852,21.68025,844,7907,301,188,1
4168,SN 2007fg,211.90279,38.68036,SN II,,Anon.           ,,,,,,,,0,1,,18.1,,7/3/2007 0:00,,,1237662193998692506,3,0.119759783319899,211.905261912847,38.6798498152933,17.74221,16.93396,16.68049,16.49413,16.36198,154,3893,301,313,2
4166,SN 2007fe,216.48371,46.44914,SN II,,Anon.           ,,,,,,,,0,1,,18.7,,6/30/2007 0:00,,,1237661212581101724,3,0.0387048519866736,216.482871353149,46.4488532170128,21.22484,20.2727,24.50722,20.38947,23.21769,156,3664,301,45,6
4162,SN 2007fa,355.557,11.07458,SN II,,Anon.           ,,,,,,,,0,1,,19.8,,6/30/2007 0:00,,,1237679320161189906,6,0.096395410602162,355.556209854204,11.0759870680813,24.63462,22.298,24.80203,20.68047,22.8269,18,7880,301,14,6
4157,SN 2007ew,228.99637,4.56758,SN II,,Anon.           ,,,,,,,,0,1,,19.5,,6/28/2007 0:00,,,1237662266463945474,3,0.140520395239463,228.997733063083,4.56567242784821,19.37968,18.09101,17.5208,17.26394,17.07748,770,3910,301,125,1
4155,SN 2007eu,9.08187,6.06122,SN II,,Anon.           ,,,,,,,,0,1,,19.8,,6/26/2007 0:00,,,1237678624378781800,3,0.0190923411859101,9.08162074378936,6.061020453316,20.81511,20.22233,20.41315,20.29373,20.63087,104,7718,301,49,6
4154,SN 2007et,17.351,19.93094,SN II,,Anon.           ,,,,,,,,0,1,,19.2,,6/26/2007 0:00,,,1237666216219771095,6,0.169812001234741,17.3486810235177,19.92913521988,22.35448,22.17019,22.26853,22.9689,22.34402,215,4829,301,72,6
4153,SN 2007es,216.94321,6.59339,SN II,,Anon.           ,,,,,,,,0,1,,18.7,,6/26/2007 0:00,,,1237662268069249305,6,0.0735281211320007,216.942395301763,6.59431021318249,22.14026,22.5659,24.4233,24.3618,22.82689,281,3910,301,44,4
4152,SN 2007er,242.67367,15.29403,SN II,,Anon.           ,,,,,,,,0,1,,20.1,,6/17/2007 0:00,,,1237665567692751540,3,0.0831551761501964,242.673779047291,15.2954119223043,19.4074,18.21296,17.77931,17.53592,17.49431,692,4678,301,271,6
4147,SN 2007em,239.92471,2.2845,SN II,,Anon.           ,,,,,,,,0,1,,18.2,,6/5/2007 0:00,,,1237654879674237429,3,0.0328699405668232,239.924585241517,2.28503346071432,25.95014,20.80256,20.44309,20.53992,22.09284,501,2190,301,387,2
4146,SN 2007el,355.97962,27.10675,SN II,,Anon.           ,,,,,,,,0,1,,17.9,,6/4/2007 0:00,,,1237680306405638581,6,0.060551842282274,355.980622061446,27.1072220478084,22.49687,22.32752,22.18922,22.52091,22.54454,437,8110,301,206,3
4142,SN 2007eh,210.57042,13.10081,SN II,,Anon.           ,,,,,,,,0,1,,18.8,,5/30/2007 0:00,,,1237664289939325075,3,0.0503980598409372,210.569939225594,13.1001126646959,22.54304,22.39411,22.84076,22.80036,22.65675,147,4381,301,261,2
4140,SN 2007ef,258.17662,6.202,SN II,,Anon.           ,,,,,,,,0,1,,19,,5/28/2007 0:00,,
4138,SN 2007ed,233.71825,7.01489,SN II,,Anon.           ,,,,,,,,0,1,,19.7,,5/26/2007 0:00,,,1237662238024401178,3,0.102088833549764,233.718902455209,7.01331656865715,18.73558,17.31551,16.52572,16.09194,15.82717,282,3903,301,348,4
4130,SN 2007dw,219.16117,14.67061,SN II,,Anon.           ,,,,,,,,0,1,,19,,5/6/2007 0:00,,,1237668349748379827,3,0.0950459043181344,219.159736150712,14.6698449462011,23.03598,22.68491,24.56302,24.20422,22.62079,179,5326,301,127,4
4124,SN 2007dq,235.26196,0.24956,SN II,,Anon.           ,,,,,,,,0,1,,19.4,,4/27/2007 0:00,,,1237648721791812337,3,0.0393985137071988,235.261590070913,0.249017474757043,21.89656,20.33981,19.85181,19.6701,19.39347,753,756,301,798,4
4123,SN 2007dp,229.65329,9.85478,SN II,,Anon.           ,,,,,,,,0,1,,18.5,,4/27/2007 0:00,,,1237662635834081641,3,0.0414907044824974,229.653856937472,9.85437234173577,18.66715,17.57558,17.14537,16.9033,16.70884,361,3996,301,170,1
4100,SN 2007ct,309.54687,6.89789,SN II,,NGC 6944        ,,,,,,,,0,1,,18.1,,6/28/2007 0:00,,
4091,SN 2007ck,275.77329,29.90028,SN II,,MCG +05-43-16   ,,,,,,,,0,1,,18.5,,5/19/2007 0:00,,
4088,SN 2007ch,237.44925,-29.38714,SN II,,NGC 6000        ,,,,,,,,0,1,,17.2,,5/11/2007 0:00,,
4078,SN 2007by,236.18367,4.47031,SN II,,Anon.           ,,,,,,,,0,1,,19.1,,4/22/2007 0:00,,,1237655743486886197,3,0.134204233766596,236.185361403849,4.46884046929563,17.55178,16.24374,15.59688,15.23067,14.95249,309,2391,301,194,3
4077,SN 2007bx,165.673,-1.64208,SN II,,Anon.           ,,,,,,,,0,1,,18.6,,4/19/2007 0:00,,,1237650371549397300,3,0.0998296657404686,165.674656956844,-1.64223833994902,19.49101,18.54626,18.19825,18.03969,17.92595,308,1140,301,85,5
4076,SN 2007bw,257.75829,24.51011,SN II,,Anon.           ,,,,,,,,0,1,,17.3,,4/18/2007 0:00,,,1237659120951886492,3,0.0155585540833898,257.758039448315,24.5099864318527,20.06205,19.17994,18.70343,18.52295,18.65751,668,3177,301,348,6
4075,SN 2007bv,233.54529,7.09686,SN II,,Anon.           ,,,,,,,,0,1,,19.6,,4/18/2007 0:00,,,1237662264324850026,6,0.0885321432664921,233.546678637626,7.09633243711281,22.51297,22.90454,24.80202,24.3618,22.83229,362,3909,301,253,5
4074,SN 2007bu,176.84962,6.64633,SN II,,Anon.           ,,,,,,,,0,1,,19.3,,4/18/2007 0:00,,,1237661970645123837,3,0.0294226731398537,176.849428406087,6.64678194470212,20.75967,19.53786,19.05996,18.80241,18.7774,765,3841,301,80,2
4073,SN 2007bt,216.94887,12.81308,SN II,,Anon.           ,,,,,,,,0,1,,15.6,,4/17/2007 0:00,,,1237662530067366033,6,0.0721247458985987,216.949162754654,12.8142476919296,25.06891,23.73785,23.80142,23.44457,22.82686,145,3971,301,122,4
4072,SN 2007bs,121.69408,22.41278,SN II,,Anon.           ,,,,,,,,0,1,,19.8,,4/8/2007 0:00,,,1237661086955012995,3,0.0105350918612932,121.693937631312,22.4128962227811,24.70923,22.8452,22.11888,22.04623,21.95596,899,3635,301,71,4
4070,SN 2007bq,236.76962,-6.72725,SN II,,Anon.           ,,,,,,,,0,1,,18.8,,4/3/2007 0:00,,
4069,SN 2007bp,141.00229,5.20694,SN II,,Anon.           ,,,,,,,,0,1,,15.6,,3/26/2007 0:00,,,1237658423545561110,6,0.129383769637711,141.001259930095,5.2088367715937,21.21238,21.07541,21.10488,21.59056,21.76667,22,3015,301,180,3
4068,SN 2007bo,161.12054,23.83631,SN II,,Anon.           ,,,,,,,,0,1,,19.6,,3/26/2007 0:00,,,1237667551417401603,3,0.0843832628907793,161.12104291143,23.8376390277654,19.20096,18.01557,17.68694,17.48697,17.33992,259,5140,301,67,5
4059,SN 2007bf,213.80021,15.73661,SN II,,UGC 9121        ,,,,,,,,0,1,,17.8,,4/8/2007 0:00,,,1237668332562088002,6,0.138886805567751,213.798774188181,15.7347530461864,24.59106,23.40049,22.96688,23.44721,22.72058,66,5322,301,29,4
4058,SN 2007be,189.52771,-0.03094,SN II,,UGC 7800        ,,,,,,,,0,1,,16.8,,4/7/2007 0:00,,,1237648673971437626,6,0.0366638542323864,189.527101999279,-0.0308788875445152,22.66716,22.62976,21.96403,24.3618,22.8269,58,745,301,205,3
4051,SN 2007ay,124.31187,1.20192,SN II,,UGC 4310        ,,,,,,,,0,1,,17.1,,3/22/2007 0:00,,,1237648722816991285,3,0.00582632737009481,124.311842976387,1.20182672880805,21.7156,21.16731,21.01412,20.9551,21.12164,53,756,301,57,6
4048,SN 2007av,158.67987,11.19397,SN II,,NGC 3279        ,,,,,,,,0,1,,15.5,,3/20/2007 0:00,,,1237661949706436632,3,0.0979709940322773,158.678834537357,11.1952484473805,15.6328,29.28428,28.83552,28.37902,26.70601,24,3836,301,69,3
4043,SN 2007aq,132.09179,18.32572,SN II,,IC 2409         ,,,,,,,,0,1,,18,,3/13/2007 0:00,,,1237667210507845921,3,0.00281569505386662,132.091742552361,18.3257068264892,25.08137,22.67022,22.55444,22.15446,21.17256,289,5061,301,120,2
4040,SN 2007an,179.68217,27.45033,SN II,,NGC 4017        ,,,,,,,,0,1,,17.5,,3/10/2007 0:00,,,1237667323254931607,3,0.0107028767867022,179.681989042878,27.4502523284766,21.05738,21.16597,20.57886,22.42588,21.37505,151,5087,301,184,4
4039,SN 2007am,161.64008,13.75258,SN II,,NGC 3367        ,,,,,,,,0,1,,17.8,,3/11/2007 0:00,,
4034,SN 2007ah,60.57708,25.81856,SN II,,UGC 2931        ,,,,,,,,0,1,,17.8,,3/6/2007 0:00,,
4030,SN 2007ad,261.10242,44.93775,SN II,,UGC 10845       ,,,,,,,,0,1,,17.4,,2/19/2007 0:00,,,1237668680991899818,6,0.0720460148465752,261.104055637464,44.9380682562192,23.84773,24.63161,24.80202,22.42767,21.86381,170,5403,301,38,5
4029,SN 2007ac,251.75983,40.14656,SN II,,UGC 10550       ,,,,,,,,0,1,,17.5,,2/19/2007 0:00,,,1237655502958297259,6,0.0723770445522326,251.76137806492,40.1463258434264,22.91187,22.42431,23.2237,24.3618,22.82689,171,2335,301,35,3
4028,SN 2007ab,252.87137,-3.09267,SN II,,MCG -01-43-2    ,,,,,,,,0,1,,17.8,,2/19/2007 0:00,,
4027,SN 2007aa,180.11537,-1.081,SN II,,NGC 4030        ,,,,,,,,0,1,,15.7,,2/18/2007 0:00,,
4598,SN 2007Z,78.92783,19.36375,SN II,,Anon.           ,,,,,,,,0,1,,17.5,,2/17/2007 0:00,,
4596,SN 2007X,217.56042,-36.96475,SN II,,ESO 385-G32     ,,,,,,,,0,1,,15.3,,2/15/2007 0:00,,
4595,SN 2007W,200.45208,-13.21581,SN II,,NGC 5105        ,,,,,,,,0,1,,17.1,,2/15/2007 0:00,,
4566,SN 2007U,76.27971,-18.98886,SN II,,ESO 552-65      ,,,,,,,,0,1,,17.5,,2/5/2007 0:00,,
4539,SN 2007T,225.19054,49.99008,SN II,,NGC 5828        ,,,,,,,,0,1,,16.9,,2/3/2007 0:00,,,1237661387071553660,3,0.0674983147093957,225.192288177407,49.9900318075468,21.85713,21.79891,22.0703,23.39964,22.6523,124,3705,301,158,3
4458,SN 2007Q,228.28362,41.26114,SN II,,NGC 5888        ,,,,,,,,0,1,,17.8,,1/3/2007 0:00,,,1237658205061972052,3,0.0370931135000913,228.28441376701,41.2613017511386,22.24811,21.90298,24.80203,24.36181,22.8269,84,2964,301,529,4
4431,SN 2007P,149.73504,-18.81983,SN II,,ESO 566-G36     ,,,,,,,,0,1,,18,,1/23/2007 0:00,,
4323,SN 2007L,10.9675,0.79322,SN II,,UGC 466         ,,,,,,,,0,1,,16.8,,1/18/2007 0:00,,,1237663204918952112,6,0.0334849856410589,10.9677376363664,0.793724971808023,23.03219,21.66828,21.8854,21.74777,20.18443,176,4128,301,196,5
